51-3011.00|2|Reading Comprehension|Understanding written sentences and paragraphs in work related documents.|50
51-3011.00|2|Speaking|Talking to others to convey information effectively.|50
51-3011.00|2|Critical Thinking|Using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems.|50
51-3011.00|2|Social Perceptiveness|Being aware of others' reactions and understanding why they react as they do.|50
51-3011.00|2|Coordination|Adjusting actions in relation to others' actions.|50
51-3011.00|2|Operation Monitoring|Watching gauges, dials, or other indicators to make sure a machine is working properly.|47
51-3011.00|2|Time Management|Managing one's own time and the time of others.|47
51-3011.00|2|Judgment and Decision Making|Considering the relative costs and benefits of potential actions to choose the most appropriate one.|44
51-3011.00|2|Active Learning|Understanding the implications of new information for both current and future problem-solving and decision-making.|38
51-3011.00|2|Complex Problem Solving|Identifying complex problems and reviewing related information to develop and evaluate options and implement solutions.|38
51-3011.00|2|Writing|Communicating effectively in writing as appropriate for the needs of the audience.|35
51-3011.00|2|Service Orientation|Actively looking for ways to help people.|35
51-3011.00|2|Operation and Control|Controlling operations of equipment or systems.|35
51-3011.00|2|Quality Control Analysis|Conducting tests and inspections of products, services, or processes to evaluate quality or performance.|35
51-3011.00|2|Operations Analysis|Analyzing needs and product requirements to create a design.|31
51-3011.00|2|Management of Personnel Resources|Motivating, developing, and directing people as they work, identifying the best people for the job.|31
51-3011.00|2|Mathematics|Using mathematics to solve problems.|28
51-3011.00|2|Learning Strategies|Selecting and using training/instructional methods and procedures appropriate for the situation when learning or teaching new things.|28
51-3011.00|2|Persuasion|Persuading others to change their minds or behavior.|28
51-3011.00|2|Negotiation|Bringing others together and trying to reconcile differences.|28
51-3011.00|2|Systems Analysis|Determining how a system should work and how changes in conditions, operations, and the environment will affect outcomes.|28
51-3011.00|2|Systems Evaluation|Identifying measures or indicators of system performance and the actions needed to improve or correct performance, relative to the goals of the system.|28
51-3011.00|2|Instructing|Teaching others how to do something.|25
51-3011.00|2|Science|Using scientific rules and methods to solve problems.|22
51-3011.00|2|Troubleshooting|Determining causes of operating errors and deciding what to do about it.|22
51-3011.00|2|Management of Material Resources|Obtaining and seeing to the appropriate use of equipment, facilities, and materials needed to do certain work.|19
51-3011.00|2|Technology Design|Generating or adapting equipment and technology to serve user needs.|13
51-3011.00|2|Management of Financial Resources|Determining how money will be spent to get the work done, and accounting for these expenditures.|13
51-3011.00|2|Equipment Selection|Determining the kind of tools and equipment needed to do a job.|6
51-3011.00|2|Equipment Maintenance|Performing routine maintenance on equipment and determining when and what kind of maintenance is needed.|6
51-3011.00|2|Repairing|Repairing machines or systems using the needed tools.|3
51-3011.00|2|Installation|Installing equipment, machines, wiring, or programs to meet specifications.|0
51-3011.00|2|Programming|Writing computer programs for various purposes.|0
51-3011.00|3|Oral Comprehension|The ability to listen to and understand information and ideas presented through spoken words and sentences.|63
51-3011.00|3|Near Vision|The ability to see details at close range (within a few feet of the observer).|63
51-3011.00|3|Oral Expression|The ability to communicate information and ideas in speaking so others will understand.|60
51-3011.00|3|Visual Color Discrimination|The ability to match or detect differences between colors, including shades of color and brightness.|56
51-3011.00|3|Speech Clarity|The ability to speak clearly so others can understand you.|56
51-3011.00|3|Arm-Hand Steadiness|The ability to keep your hand and arm steady while moving your arm or while holding your arm and hand in one position.|53
51-3011.00|3|Speech Recognition|The ability to identify and understand the speech of another person.|53
51-3011.00|3|Written Comprehension|The ability to read and understand information and ideas presented in writing.|50
51-3011.00|3|Problem Sensitivity|The ability to tell when something is wrong or is likely to go wrong. It does not involve solving the problem, only recognizing there is a problem.|50
51-3011.00|3|Deductive Reasoning|The ability to apply general rules to specific problems to produce answers that make sense.|50
51-3011.00|3|Inductive Reasoning|The ability to combine pieces of information to form general rules or conclusions (includes finding a relationship among seemingly unrelated events).|50
51-3011.00|3|Information Ordering|The ability to arrange things or actions in a certain order or pattern according to a specific rule or set of rules (e.g., patterns of numbers, letters, words, pictures, mathematical operations).|50
